date,tweets,user,clean_text1
2015-04-10,"ForBALI di Greaser Party , Jak ; dan Aksi 8 -9 April , Dps  #BaliTolakReklamasi",ForBALI13,forbali greaser party jak aksi april dps
2015-04-10,Foto aksi #BaliTolakReklamasi juga dipajang di lapak #ForBALI13 di Plaza Barat Senayan . Ayo ke @GreaserPartyID .,ForBALI13,foto aksi dipajang lapak plaza barat senayan ayo
2015-04-09,Statemen Tolak Reklamasi Teluk Benoa di Malaysia . Cc @jokowi_do2 #BaliTolakReklamasi #SaveBenoaBay,ForBALI13,statemen tolak reklamasi teluk benoa malaysia
2015-04-09,"Statemen aksi Tolak Reklamasi di Washington DC , Amerika Serikat . Cc @jokowi_do2 #BaliTolakReklamasi #SaveBenoaBay
",ForBALI13,statemen aksi tolak reklamasi washington amerika serikat
2015-04-09,"Selamat datang Pak @jokowi_do2 di Pulau Bali , sudahkah anda berniat mencabut Perpres limasatu th bjad ? #BaliTolakReklamasi",ForBALI13,selamat pulau bali berniat mencabut perpres limasatu bjad
2015-04-08,"Dear kamu , iya ..kamu . #TOLAKREKLAMASITELUKBENOA #BaliTolakReklamasi",ForBALI13,dear
2015-04-08,[Pernyataan Sikap 8 April 2015 ] Tolak Reklamasi Berkedok Revitalisasi Teluk Benoa  #BaliTolakReklamasi,ForBALI13,pernyataan sikap april twothousandandfifteen tolak reklamasi berkedok revitalisasi teluk benoa
2015-04-08,Berlawan dg gegap gempita & ceria . Musisi -musisi yang tak pernah lelah suarakan #balitolakreklamasi,ForBALI13,berlawan gegap gempita ceria musisi musisi lelah suarakan
2015-04-07,13 /03 /15 Aksi #BaliTolakReklamasi T . benoa yg lalu . Hari ini kita tunjukkan gerakan ini msh ada dan bertambah besar,ForBALI13,aksi benoa tunjukkan gerakan bertambah
2015-04-07,Kawan2 yg sudah ada di lokasi coba mana suara dan fotonya ? :)  #BaliTolakReklamasi,ForBALI13,kawan lokasi coba suara fotonya
2015-04-07,"Selamat pagi , himpun kekuatan untuk hari ini turun ke jalan . #Bergerak #BaliTolakReklamasi #BerlawanatauTenggelam",ForBALI13,selamat pagi himpun kekuatan turun jalan
2015-04-06,"Ayo #Bergerak dalam Parade Budaya , #TolakReklamasiBerkedokRevitalisasi Rabu 8 Apr jam 2 siang . #BaliTolakReklamasi",ForBALI13,ayo parade budaya rabu april jam siang
2015-04-03,Donisha (Cucu Bob Marley ) pun #TolakReklamasiTelukBenoa . Masa km tidak ? #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad,ForBALI13,donisha cucu bob marley
2015-04-02,"#IndonesiaTolakReklamasiTelukBenoa  <e2><80><9c>@gung_radit : Satu proyek , dua atau tiga pulau yang dirusak . #BaliTolakReklamasi",ForBALI13,proyek pulau dirusak
2015-03-31,"Batubulan Kangin Gianyar , masih tetap kompak #TolakReklamasiTelukBenoa #balitolakreklamasi cc @jokowi_do2",ForBALI13,batubulan kangin gianyar kompak
2015-03-31,"Banjar Taman , Kerobokan Kuta Utara . Kukuh #TolakReklamasiTelukBenoa #balitolakreklamasi cc @jokowi_do2",ForBALI13,banjar taman kerobokan kuta utara kukuh
2015-03-27,#PohonTua dari Dialog Dini Hari & @naviculamusic juga gencar menyuarakan #BaliTolakReklamasi . Thank you bro .,ForBALI13,dialog gencar menyuarakan
2015-03-27,Terimakasih teman2 di Jerman yang sudah ikut menyuarakan #BaliTolakReklamasi . Salute !.,ForBALI13,teman jerman menyuarakan salute
2015-03-24,Pernyataan sikap #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad,ForBALI13,pernyataan sikap
2015-03-21,"Foto kiriman kawan , ogoh -ogoh penolak reklamasi . #BaliTolakReklamasi cc @bravonur , @jokowi_do2 , @susipudjiastuti .",ForBALI13,foto kiriman kawan ogoh ogoh penolak reklamasi
2015-03-21,"Karena ""Diam , sama dengan membiarkan Bali tenggelam "". #Lawan #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",ForBALI13,diam membiarkan bali tenggelam
2015-03-20,"Ogoh -ogoh punk juga #TolakReklamasiTelukBenoa , masa kamu tidak ? #SaveBenoa #Nyepi2015 #BaliTolakReklamasi",ForBALI13,ogoh ogoh punk
2015-03-20,"Ogoh -ogoh saja #TolakReklamasiTelukBenoa , masa kami tidak ? #SaveBenoa #Nyepi2015 #BaliTolakReklamasi",ForBALI13,ogoh ogoh
2015-03-19,Gema perlawanan #SayNoToReclamationOfBenoaBay #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad,ForBALI13,gema perlawanan
2015-03-19,"Ayo , kita butuh lebih banyak suara lagi untuk #BerlawanatauTenggelam #balitolakreklamasi",ForBALI13,ayo butuh suara
2015-03-18,We need some more people who have the gutts to #SayNoToReclamationOfBenoaBay . #BaliTolakReklamasi,ForBALI13,people gutts
2015-03-17,Dukung terus Penolakan Reklamasi Teluk Benoa ! #BaliTolakReklamasi #NTBTolakReklamasiTelukBenoa,ForBALI13,dukung penolakan reklamasi teluk benoa
2015-03-13,"Terimakasih teman2 yang tadi sudah menyempatkan ikut aksi turun ke jalan demi tetap mengobarkan semangat #BaliTolakReklamasi . Salut , ahoy .",ForBALI13,teman menyempatkan aksi turun jalan mengobarkan semangat salut
2015-03-13,"Memakai pelampung , supaya tidak tenggelam . Blup blup blup * #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",ForBALI13,memakai pelampung tenggelam
2015-03-13,"@adisumiarta punya teman berenang jika Bali banjir , aduh jangan sampai . #SaveBaliFromDrowning #BaliTolakReklamasi",ForBALI13,teman berenang bali banjir aduh
2015-03-13,"@gendovara persiapan jika Bali tenggelam , amit2 ya . #BaliTolakReklamasi #SaveBaliFromDrowning",ForBALI13,persiapan bali tenggelam amit
2015-03-13,"""Apabila kamu masih bertahan , aku akan memburumu seperti kutukan !!"". #BaliTolakReklamasi",ForBALI13,bertahan memburumu kutukan
2015-03-13,"Bawa pelampung anak2 , persiapan jika Bali Tenggelam . Aduh jangan sampai ya . #BaliTolakReklamasi",ForBALI13,bawa pelampung anak persiapan bali tenggelam aduh
2015-03-13,"""Teluk Benoa bukan milik Mangku Pastika , bukan milik SBY , bukan milik TWBI . Teluk Benoa milik rakyat !!"". #BaliTolakReklamasi",ForBALI13,teluk benoa milik mangku pastika milik sby milik twbi teluk benoa milik rakyat
2015-03-13,"Kunjungan ke kantor DPRD , ""hello ..where are you ? Can you hear us ?"". #BaliTolakReklamasi",ForBALI13,kunjungan kantor dprd hear
2015-03-13,"Konsultasi Publik yg dilakukan kemarin , tidak melibatkan publik yg benar adalah manipulatif . #BaliTolakReklamasi",ForBALI13,konsultasi publik kemarin melibatkan publik manipulatif
2015-03-13,Akan sangat bahagia jika Reklamasi tidak terjadi . Amin .. #BaliTolakReklamasi,ForBALI13,bahagia reklamasi amin
2015-03-13,"Ayo tolak proses AMDAL , jangan mau dibohongi .  #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",ForBALI13,ayo tolak proses amdal dibohongi
2015-03-11,":) <e2><80><9c>@xRMBLx : ""Mau urug laut kami ? Sini kalau berani "". @JRX_SID & @baliekarock pasang kuda -kuda . #BaliTolakReklamasi",ForBALI13,urug laut berani pasang kuda kuda
2015-03-11,"<e2><80><9c>@xRMBLx : Tanam mangrove dan Terumbu karang di Pulau Serangan , @iwanfals bersama @SID_Official . #BaliTolakReklamasi",ForBALI13,tanam mangrove terumbu karang pulau serangan
2015-03-08,Lets go ! <e2><80><9c>@xRMBLx : Hari ini ! Tetap suarakan #balitolakreklamasi #BerlawanatauTenggelam,ForBALI13,suarakan
2015-03-03,"Tetap bergema #BaliTolakReklamasi #SaveBaliFromDrowning . Lokasi : lio square Kerobokan , Kuta Utara .",ForBALI13,bergema lokasi lio square kerobokan kuta utara
2015-02-27,Cc @susipudjiastuti <e2><80><9c>@iqbalalfariss : Sedikit aspirasi dari @paper_walk Palembang #BaliTolakReklamasi,ForBALI13,aspirasi palembang
2015-02-26,"Terimakasih atas donasinya bro ""Panak Meong Productions "", mari tetap #TolakReklamasiTelukBenoa #BaliTolakReklamasi",ForBALI13,donasinya panak meong productions mari
2015-02-17,"Ganteng bro @JRX_SID , background & tshirtnya . #TolakReklamasiTelukBenoa #BaliTolakReklamasi",ForBALI13,ganteng background kaos
2015-02-16,Murid kelas 5 SD ini sedang membuat draft #BaliTolakReklamasi untuk presentasi . Ibu @susipudjiastuti mau beri saran ?,ForBALI13,murid kelas sd draft presentasi saran
2015-02-16,"Selamat kawan , tetap suarakan #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad
#DeepSeaExplorers",ForBALI13,selamat kawan suarakan
2015-02-11,"Kalau Reklamasi jadi dan hujan , aduh !. #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",ForBALI13,reklamasi hujan aduh
2015-02-11,"Halo teman2 yang di sekitar Nusa Dua , bisa update perkembangan situasi banjir di jalan dekat Tol Bali Mandara ? #BaliTolakReklamasi",ForBALI13,halo teman nusa update perkembangan situasi banjir jalan tol bali mandara
2015-02-03,"""Keterlibatan musisi -musisi ini bukan karena tuntutan profesi , tapi karena ...""  @RapplerID #BaliTolakReklamasi",ForBALI13,keterlibatan musisi musisi tuntutan profesi
2015-01-30,Lagu #BaliTolakReklamasi berkumandang ! @mangku_pastika sini ikut nyanyi #TolakReklamasiBerkedokRevitalisasiTelukBenoa,ForBALI13,lagu berkumandang nyanyi
2015-01-23,"Spt di acara -acara sblmnya , dana donasi sepenuhnya didedikasikan u / gerakan #BaliTolakReklamasi Teluk Benoa . Alam memberkati kita semua :)",ForBALI13,acara acara sblmnya dana donasi sepenuhnya didedikasikan gerakan teluk benoa alam memberkati
2015-01-21,"Konser mini #BaliTolakReklamasi beberapa hari lalu di Penggak , Men Mersi . cc @susipudjiastuti @jokowi_do2",ForBALI13,konser mini penggak mersi
2015-01-21,"cc @susipudjiastuti <e2><80><9c>@MadeSumady : Lampung forbali @ForBALI13 @JRX_SID
#balitolakreklamasi
",ForBALI13,lampung forbali
2015-01-18,"Pecahhhh !!! #BaliTolakReklamasi cover by #TheMangrooves ""Konser Mini "" #TolakReklamasiBerkedokRevitalisasiTelukBenoa",ForBALI13,pecah cover konser mini
2015-01-11,"Cc @susipudjiastuti <e2><80><9c>@WiraAdiSanjaya : Cuma bisa bantu melawan dri Hotel tempat kerja !
#BaliTolakReklamasi",ForBALI13,bantu melawan hotel kerja
2015-01-09,Cc @susipudjiastuti <e2><80><9c>@andriagri : jangan rusak alam bermain kami #BaliTolakReklamasi #ekspedisiMtCikuray,ForBALI13,rusak alam bermain
2015-01-02,Wow ! <e2><80><9c>@Ariey666 : Bangga menjadi speaker di compident show .bawa tema #Balitolakreklamasi,ForBALI13,bangga speaker compident bawa tema
2016-01-02,"Kelompok Tani Remaja Labuan Sait , Pecatu (Uluwatu ). #TolakReklamasiTelukBenoa #BaliTolakReklamasi
cc @jokowi",ForBALI13,kelompok tani remaja labuan sait pecatu uluwatu
2016-01-01,"Warga pesisir Jumpai , Klungkung #TolakReklamasiTelukBenoa
#BaliTolakReklamasi
#BatalkanPerpreslimasatuthbjad 
Cc @jokowi",ForBALI13,warga pesisir jumpai klungkung
2016-12-30,"[:id ]Bergerak Serentak , Kibarkan Ribuan Bendera Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,bergerak serentak kibarkan ribuan bendera tolak reklamasi
2016-12-30,"[:id ]Jangan Sakiti Ibu Pertiwi , Kami Siap Puputan [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,sakiti pertiwi puputan
2016-12-30,"Jangan Rusak Kawasan Suci dengan Reklamasi 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,rusak kawasan suci reklamasi
2016-12-30,"Kayuh sepedamu ...peluhmu adalah semangat mengawali tahun 2017 dengan tetap melawan !

#BaliTolakReklamasi",ForBALI13,kayuh sepedamu peluhmu semangat mengawali twothousandandseventeen melawan
2016-12-30,"Reklamasi Mendorong Alih Fungsi Lahan Sawah di Bali 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,reklamasi mendorong alih fungsi lahan sawah bali
2016-12-29,"Ingatlah Sanur yang Pernah Tak Berpantai 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,ingatlah sanur berpantai
2016-12-29,"[:id ]Jokowi Datang , Baliho -Baliho Tolak Reklamasi Diberangus TNI [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,jokowi baliho baliho tolak reklamasi diberangus tni
2016-12-29,"[:id ]Gelar Mapekelem , Teluk Benoa Tidak Direstui Direkalamsi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,gelar mapekelem teluk benoa direstui direkalamsi
2016-12-28,"Happy Salma ikut demo tolak reklamasi Teluk Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,happy salma demo tolak reklamasi teluk benoa
2016-12-28,"Pakai Kaos Tolak Reklamasi , Aktivis ForBALI Dipukuli 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pakai kaos tolak reklamasi aktivis forbali dipukuli
2016-12-28,"[:id ]ST . Canti Karya Tegaskan Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,st cantik karya tegaskan tolak reklamasi teluk benoa
2016-12-28,"[:id ]Wakil Ketua DPRD Bali Gagal Paham Persoalan Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,wakil ketua dprd bali gagal paham reklamasi
2016-12-27,"Surfers fear Benoa developmentSurfers fear Benoa development 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,surfers fear benoa developmentsurfers fear benoa development
2016-12-27,"[:id ]Forum Pemuda Desa Suwat kembali mendirikan baliho penolakan ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,forum pemuda desa suwat mendirikan baliho penolakan
2016-12-27,"[:id ]Peringati Hari Maritim Dunia , Jakarta ForBali Gelar Aksi ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,peringati maritim dunia jakarta forbali gelar aksi
2016-12-27,"[:id ]Hari Kebangkitan Nasional , Tiga Komponen Masyarakat Bali ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,kebangkitan nasional komponen masyarakat bali
2016-12-27,"Reklamasi Vs Revitalisasi : Eufeisme Tipu -Tipu 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,reklamasi revitalisasi eufeisme tipu tipu
2016-12-26,"[:id ]ST . Putra Kencana Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,st putra kencana tolak reklamasi teluk benoa
2016-12-26,"Pemuda Denpasar dan Gianyar Gelar Aksi Tolak Reklamasi 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pemuda denpasar gianyar gelar aksi tolak reklamasi
2016-12-26,"[:id ]Ibu -ibu Touring Membawa Pesan Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,touring membawa pesan tolak reklamasi
2016-12-26,"[:id ]Pemuda Klungkung Tegaskan Sikap Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pemuda klungkung tegaskan sikap tolak reklamasi teluk benoa
2016-12-25,"Hentikan Upaya Legalisasi Reklamasi Di Teluk Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,hentikan upaya legalisasi reklamasi teluk benoa
2016-12-25,"Sikap BEM FEB UGM Terkait Reklamasi Teluk Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,sikap bem februari ugm terkait reklamasi teluk benoa
2016-12-25,"[:id ]Menolak Reklamasi Benoa , Pesepeda Samas Keliling Bali [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,menolak reklamasi benoa pesepeda samas keliling bali
2016-12-25,"[:id ]Puluhan Ribu Warga Ikuti Deklarasi Desa Adat Renon [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,puluhan ribu warga ikuti deklarasi desa adat renon
2016-12-25,"[:id ]TAK GENTAR Lawan Kriminalisasi Aktifis ForBALI [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,gentar lawan kriminalisasi aktivis forbali
2016-12-25,"[:id ]Puluhan Ribu Rakyat Bali Dukung Menteri Susi Tolak ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,puluhan ribu rakyat bali dukung menteri susi tolak
2016-12-24,"GIPI BALI Tolak Reklamasi di Teluk Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,gipi bali tolak reklamasi teluk benoa
2016-12-24,"Benoa Reclamation Faces Stronger Opposition 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,benoa reclamation stronger opposition
2016-12-24,"STT Suka Duka Padangtegal Kelod Ubud Tolak Reklamasi 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,stt suka duka padangtegal kelod ubud tolak reklamasi
2016-12-24,"[:id ]Ribuan Warga Legian Desak Pencabutan Perpres limasatu /bjad [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,ribuan warga legian desak pencabutan perpres limasatu bjad
2016-12-24,"IGP : Momentum Maha Dahsyat bagi Gerakan ForBALI 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,igp momentum maha dahsyat gerakan forbali
2016-12-23,"[:id ]Desa Adat Sukawati Deklarasikan Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,desa adat sukawati deklarasikan tolak reklamasi
2016-12-23,"[:id ]Singapadu Kibarkan Bendera Tolak Reklamasi Raksasa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,singapadu kibarkan bendera tolak reklamasi raksasa
2016-12-23,"Tolak Reklamasi Teluk Benoa , Warga Bali Cap Jempol Darah  
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,tolak reklamasi teluk benoa warga bali cap jempol darah
2016-12-23,"[:id ]Ritual Mapekelem dan Nyamleh di Kawasan Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,ritual mapekelem nyamleh kawasan teluk benoa
2016-12-22,"Repost ekarock : 
Bali Hari Ini 
#singbatalsingsuwud #balitolakreklamasi <e2><80><a6>",ForBALI13,repost ekarock bali
2016-12-22,"Repost bayuuantara : 
TINDIH NGETOHANG IBU PERTIWI
selamat hari ibu 22 des 2016
#balitolakreklamasi",ForBALI13,repost bayuuantara tindih ngetohang pertiwi selamat twentytwo desember twothousandandsixteen
2016-12-22,"ForBALI Tuntut Gubernur Segera Mencabut SK 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,forbali tuntut gubernur mencabut sk
2016-12-22,"thehydrantbali untuk aksi hari ini , di utara kantor Gubernur Bali . 
#BaliTolakReklamasi <e2><80><a6>",ForBALI13,thehydrantbali aksi utara kantor gubernur bali
2016-12-22,"[:id ]18 Desa Adat Bali Ikut Menolak Reklamasi , sebar ya ![:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,eighteen desa adat bali menolak reklamasi sebar
2016-12-22,Pak jokowi berani ? #Batalkanperpreslimasatuthbjad #TolakReklamasiTelukBenoa #BaliTolakReklamasi #Lawan,ForBALI13,jokowi berani
2016-12-22,"Perilaku pemimpin seharusnya Ksatria , bukan Sengkuni . 

#Lawan #BaliTolakReklamasi <e2><80><a6>",ForBALI13,perilaku pemimpin kesatria sengkuni
2016-12-21,"Tanda bahaya ! Pukul kentongan . 

#Lawan #BaliTolakReklamasi #TolakReklamasiTelukBenoa <e2><80><a6>",ForBALI13,tanda bahaya kentongan
2016-12-21,"Siap bergerak !! Aksi hari ini , 22 Desember 2016 . #BaliTolakReklamasi #TolakReklamasiTelukBenoa <e2><80><a6>",ForBALI13,bergerak aksi twentytwo desember
2016-12-21,"[:id ]Sekitar 20 .000 Orang Hadiri Deklarasi Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,orang hadiri deklarasi tolak reklamasi
2016-12-21,"[:id ]Massa Mengepung Perairan dan Daratan Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,massa mengepung perairan daratan tolak reklamasi
2016-12-21,"Save Bali from Drowning <e2><80><93> We Reject the Reclamation of Benoa Bay 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,save bali drowning reject reclamation benoa
2016-12-20,"[:id ]Pasubayan , Kesepakatan Moral Suci Menolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pasubayan kesepakatan moral suci menolak reklamasi
2016-12-20,"[:id ]Menyambut Jokowi dengan Teriakan Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,menyambut jokowi teriakan tolak reklamasi teluk benoa
2016-12-20,"Trouble Brewing in Paradise Over Fate Of Bali <e2><80><99>s Benoa BayTrouble ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,trouble brewing paradise fate bali benoa baytrouble
2016-12-20,"[:id ]Pemuda Buleleng dan Badung Bersamaan Menolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pemuda buleleng badung bersamaan menolak reklamasi
2016-12-20,"[:id ]Dirikan Paguyuban , STT Mengecam Intimidasi dan Kriminalisasi ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,dirikan paguyuban stt mengecam intimidasi kriminalisasi
2016-12-19,"[:id ]Pemuda Kubu Karangasem Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pemuda kubu karangasem tolak reklamasi
2016-12-19,"[:id ]Nusa Dua Bergerak , Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,nusa bergerak tolak reklamasi teluk benoa
2016-12-19,"Band Cadas Seringai Tolak Reklamasi Tanjung Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,band cadas seringai tolak reklamasi tanjung benoa
2016-12-19,"[:id ]Pemasangan Atribut Tolak Reklamasi Terus Meluas [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pemasangan atribut tolak reklamasi meluas
2016-12-18,"[:id ]Potret Angkuh seorang Elit Politik PDIP dan Pospera [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,potret angkuh elit politik pdip pospera
2016-12-17,"Dirusak Satu Tumbuh Seribu Baliho Tolak Reklamasi 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,dirusak tumbuh seribu baliho tolak reklamasi
2016-12-17,"[:id ]Gerakan Bali Tolak Reklamasi Dianugerahi Editors ' Choice ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,gerakan bali tolak reklamasi dianugerahi editors choice
2016-12-17,"ITS Tolak Tawaran Kajian Reklamasi Teluk Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,tolak tawaran kajian reklamasi teluk benoa
2016-12-15,"<e2><80><98>Long March <e2><80><99> Aksi Damai Tolak Reklamasi Teluk Benoa 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,march aksi damai tolak reklamasi teluk benoa
2016-12-15,"10 -Point Primer on <e2><80><9c>Reklamasi <e2><80><9d> for Regular Folks 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,ten primer reklamasi regular folks
2016-12-14,"[:id ]WNI di AS Berdemo Tolak Reklamasi Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,wni berdemo tolak reklamasi benoa
2016-12-14,"[:id ]Merayakan Hari Lingkungan Hidup Sedunia dengan Aksi Tolak ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,merayakan lingkungan hidup sedunia aksi tolak
2016-12-13,"[:id ]Dari Pelajar , Musisi sampai Komedian , Ramai -ramai Aksi Tolak ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pelajar musisi komedian ramai ramai aksi tolak
2016-12-13,"Activists Seek Support 
Against Benoa Bay Project 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,aktivis seek dukung benoa project
2016-12-11,"Belajar dari Dampak Reklamasi di Tempat Lain 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,belajar dampak reklamasi
2016-12-10,"Warga Tanjung Benoa Bersihkan Pulau Pudut 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,warga tanjung benoa bersihkan pulau pudut
2016-12-10,"[:id ]Gerakan Bali Tolak Reklamasi menerima Editors ' Choice ... 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,gerakan bali tolak reklamasi menerima editors choice
2016-12-10,"STT Panca Dharma Pasang Baliho Tolak Reklamasi 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,stt panca dharma pasang baliho tolak reklamasi
2016-12-10,"[:id ]Lembongan Bergerak Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,lembongan bergerak tolak reklamasi teluk benoa
2016-12-09,"Mewaspadai Intervensi Manusia terhadap Proses Alamiah Lingkungan 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,mewaspadai intervensi manusia proses alamiah lingkungan
2016-12-08,"Tolak Reklamasi , ForBALI Berdemo di Istana 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,tolak reklamasi forbali berdemo istana
2016-12-08,"[:id ]Warga Bualu dan Blahbatuh Kompak Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,warga bualu blahbatuh kompak tolak reklamasi
2016-12-07,"[:id ]Pemuda Batubulan Bergerak Tolak Reklamasi Teluk Benoa [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,pemuda batubulan bergerak tolak reklamasi teluk benoa
2016-12-06,"[:id ]Kepaon dan Pemogan Bantah Aksi Dibiayai Desa Dinas [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,kepaon pemogan bantah aksi dibiayai desa dinas
2016-12-05,"[:id ]Merayakan HUT , Pemuda ST Pasang Bendera Tolak Reklamasi [:] 
#BatalkanPerpresNolimasatuThbjad #BaliTolakReklamasi",ForBALI13,merayakan hut pemuda st pasang bendera tolak reklamasi
